Date/Time,BATH_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),CAFETERIA_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),COMPUTER_CLASS_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),CORNER_CLASS_1_POD_1_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),CORNER_CLASS_1_POD_2_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),CORNER_CLASS_1_POD_3_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),CORNER_CLASS_2_POD_1_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),CORNER_CLASS_2_POD_2_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),CORNER_CLASS_2_POD_3_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),CORRIDOR_POD_1_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),CORRIDOR_POD_2_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),CORRIDOR_POD_3_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),GYM_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),KITCHEN_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),LIBRARY_MEDIA_CENTER_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),MAIN_CORRIDOR_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),MULT_CLASS_1_POD_1_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),MULT_CLASS_1_POD_2_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),MULT_CLASS_1_POD_3_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),MULT_CLASS_2_POD_1_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),MULT_CLASS_2_POD_2_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),MULT_CLASS_2_POD_3_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),OFFICES_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),EMS:Cooling Controlled Load [](TimeStep),EMS:Heating Controlled Load [](TimeStep),EMS:Cooling Desired Temperature [](TimeStep),EMS:Heating Desired Temperature [](TimeStep),EMS:Cooling Thermostat Deadband [](TimeStep),EMS:Heating Thermostat Deadband [](TimeStep),EMS:Cooling Current Temperature [](TimeStep),EMS:Heating Current Temperature [](TimeStep),EMS:Cooling Power State [](TimeStep),EMS:Heating Power State [](TimeStep),Whole Building:Facility Total Electric Demand Power [W](TimeStep),Facility:Facility Thermal Comfort ASHRAE 55 Simple Model Summer or Winter Clothes Not Comfortable Time [hr](TimeStep) 
 07/01  15:55:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,11.025,151326.433264532,0.0,76.561199243196,67.5357576904323,0.0,0.0,76.0082757661917,67.5357576904323,1.,0.0,259526.004221928,8.333333333333333E-02 
 07/01  16:00:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,11.025,151202.394675012,0.0,76.561199243196,67.5357576904323,0.0,0.0,76.017674920267,67.5357576904323,1.,0.0,259527.080306167,8.333333333333333E-02 
 07/01  16:05:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,0.0,151069.940959536,0.0,76.561199243196,67.5357576904323,0.0,0.0,76.0267749190982,67.5357576904323,1.,0.0,234297.959705527,8.333333333333333E-02 
 07/01  16:10:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,0.0,146266.050198288,0.0,76.561199243196,67.5357576904323,0.0,0.0,76.0197843241087,67.5357576904323,1.,0.0,235220.469505228,8.333333333333333E-02 
 07/01  16:15:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,0.0,146864.749693337,0.0,76.561199243196,67.5357576904323,0.0,0.0,76.0219831778586,67.5357576904323,1.,0.0,235784.104431059,8.333333333333333E-02 
 07/01  16:20:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,0.0,147402.005912779,0.0,76.561199243196,67.5357576904323,0.0,0.0,76.0269116523292,67.5357576904323,1.,0.0,236445.827943225,8.333333333333333E-02 
 07/01  16:25:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,0.0,147987.08035466,0.0,76.561199243196,67.5357576904323,0.0,0.0,76.0333221606382,67.5357576904323,1.,0.0,237106.288085464,8.333333333333333E-02 
 07/01  16:30:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,0.0,148576.354608304,0.0,76.561199243196,67.5357576904323,0.0,0.0,76.0404557045824,67.5357576904323,1.,0.0,237775.73957722,8.333333333333333E-02 
 07/01  16:35:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,0.0,149173.777802256,0.0,76.561199243196,67.5357576904323,0.0,0.0,76.0476744186385,67.5357576904323,1.,0.0,238351.087683602,8.333333333333333E-02 
 07/01  16:40:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,0.0,149706.306947049,0.0,76.561199243196,67.5357576904323,0.0,0.0,76.0548108096471,67.5357576904323,1.,0.0,238801.031731347,8.333333333333333E-02 
 07/01  16:45:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,0.0,150148.383869449,0.0,76.561199243196,67.5357576904323,0.0,0.0,76.0617938899535,67.5357576904323,1.,0.0,239302.271103116,8.333333333333333E-02 
 07/01  16:50:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,0.0,150626.194887177,0.0,76.561199243196,67.5357576904323,0.0,0.0,76.0685958433698,67.5357576904323,1.,0.0,239787.673794203,8.333333333333333E-02 
 07/01  16:55:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,0.0,151095.226609837,0.0,76.561199243196,67.5357576904323,0.0,0.0,76.0751199279989,67.5357576904323,1.,0.0,240254.645123086,8.333333333333333E-02 
 07/01  17:00:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,0.0,151551.77104361,0.0,76.561199243196,67.5357576904323,0.0,0.0,76.0813895077703,67.5357576904323,1.,0.0,240696.192776306,8.333333333333333E-02 
 07/01  17:05:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,0.0,151991.007740906,0.0,76.561199243196,67.5357576904323,0.0,0.0,76.0873238632073,67.5357576904323,1.,0.0,148746.859050753,8.333333333333333E-02 
 07/01  17:10:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,0.0,38694.4019121792,0.0,80.6,60.8044230957591,0.0,0.0,77.4862589490781,60.8044230957591,1.,0.0,156015.304098645,8.333333333333333E-02 
 07/01  17:15:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,0.0,39229.1437650302,0.0,80.6,60.8039822428166,0.0,0.0,78.2192787242058,60.8039822428166,1.,0.0,155714.456248922,8.333333333333333E-02 
 07/01  17:20:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,0.0,39114.582189194,0.0,80.6,60.803982213944,0.0,0.0,78.6189808653789,60.803982213944,1.,0.0,155312.368308021,8.333333333333333E-02 
 07/01  17:25:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,0.0,77835.3246727204,0.0,80.6,60.8039822139421,0.0,0.0,78.9148790035213,60.8039822139421,1.,0.0,154912.424772152,8.333333333333333E-02 
 07/01  17:30:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,0.0,77435.0916522792,0.0,80.6,60.8039822139421,0.0,0.0,79.0670463381595,60.8039822139421,1.,0.0,154500.989946504,8.333333333333333E-02 
 07/01  17:35:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,0.0,77023.4770160551,0.0,80.6,60.8039822139421,0.0,0.0,79.1798076073015,60.8039822139421,1.,0.0,154450.555373669,8.333333333333333E-02 
 07/01  17:40:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,0.0,76953.9267322441,0.0,80.6,60.8039822139421,0.0,0.0,79.2600882892591,60.8039822139421,1.,0.0,154287.217950556,8.333333333333333E-02 
 07/01  17:45:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,0.0,76776.58740352,0.0,80.6,60.8039822139421,0.0,0.0,79.3221812207468,60.8039822139421,1.,0.0,154001.591020045,8.333333333333333E-02 
 07/01  17:50:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,0.0,76483.0050854395,0.0,80.6,60.8039822139421,0.0,0.0,79.3743059544252,60.8039822139421,1.,0.0,153654.288681703,8.333333333333333E-02 
 07/01  17:55:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,0.0,76130.6807998542,0.0,80.6,60.8039822139421,0.0,0.0,79.41894247065,60.8039822139421,1.,0.0,153272.056044588,8.333333333333333E-02 
 07/01  18:00:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,0.0,75745.2321006591,0.0,80.6,60.8039822139421,0.0,0.0,79.4580590464603,60.8039822139421,1.,0.0,152848.303203248,8.333333333333333E-02 
 07/01  18:05:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,0.0,75320.2036806085,0.0,80.6,60.8039822139421,0.0,0.0,79.4924167303408,60.8039822139421,1.,0.0,152663.812263925,8.333333333333333E-02 
 07/01  18:10:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,0.0,74807.8928099238,0.0,80.6,60.8039822139421,0.0,0.0,79.5233710838913,60.8039822139421,1.,0.0,152163.250578745,8.333333333333333E-02 
 07/01  18:15:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,0.0,74308.6778784151,0.0,80.6,60.8039822139421,0.0,0.0,79.551742611174,60.8039822139421,1.,0.0,151609.02939364,8.333333333333333E-02 
 07/01  18:20:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,0.0,73755.8638812021,0.0,80.6,60.8039822139421,0.0,0.0,79.5771748724451,60.8039822139421,1.,0.0,151039.003705467,8.333333333333333E-02 
 07/01  18:25:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,0.0,73188.7006153211,0.0,80.6,60.8039822139421,0.0,0.0,79.599680823308,60.8039822139421,1.,0.0,150402.358265702,8.333333333333333E-02 
 07/01  18:30:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,0.0,72558.6281896704,0.0,80.6,60.8039822139421,0.0,0.0,79.6183189422087,60.8039822139421,1.,0.0,149773.168470478,8.333333333333333E-02 
 07/01  18:35:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,0.0,71935.864033772,0.0,80.6,60.8039822139421,0.0,0.0,79.6346247529179,60.8039822139421,1.,0.0,149132.896643468,8.333333333333333E-02 
 07/01  18:40:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,0.0,71302.7542285006,0.0,80.6,60.8039822139421,0.0,0.0,79.648729722615,60.8039822139421,1.,0.0,148493.577321862,8.333333333333333E-02 
 07/01  18:45:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,0.0,70670.6251870761,0.0,80.6,60.8039822139421,0.0,0.0,79.6604620178286,60.8039822139421,1.,0.0,147882.449083983,8.333333333333333E-02 
 07/01  18:50:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,0.0,70065.214713239,0.0,80.6,60.8039822139421,0.0,0.0,79.6696484638776,60.8039822139421,1.,0.0,147322.204264214,8.333333333333333E-02 
 07/01  18:55:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,0.0,69507.856329738,0.0,80.6,60.8039822139421,0.0,0.0,79.6753958656399,60.8039822139421,1.,0.0,146762.699292467,8.333333333333333E-02 
 07/01  19:00:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,0.0,68951.2667794607,0.0,80.6,60.8039822139421,0.0,0.0,79.6782192032661,60.8039822139421,1.,0.0,146240.098598528,8.333333333333333E-02 
 07/01  19:05:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,0.0,68429.5463312672,0.0,80.6,60.8039822139421,0.0,0.0,79.6764392915197,60.8039822139421,1.,0.0,115940.561454773,8.333333333333333E-02 
 07/01  19:10:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,0.0,67143.1194294213,0.0,80.6,60.8039822139421,0.0,0.0,79.4935932206255,60.8039822139421,1.,0.0,115212.836162665,8.333333333333333E-02 
 07/01  19:15:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,0.0,66415.0479711211,0.0,80.6,60.8039822139421,0.0,0.0,79.3722423091406,60.8039822139421,1.,0.0,114525.212992029,8.333333333333333E-02 
 07/01  19:20:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,0.0,65727.5088059266,0.0,80.6,60.8039822139421,0.0,0.0,79.2854613932684,60.8039822139421,1.,0.0,113844.453565119,8.333333333333333E-02 
 07/01  19:25:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,0.0,65046.6835907549,0.0,80.6,60.8039822139421,0.0,0.0,79.2147524350835,60.8039822139421,1.,0.0,113171.970022547,8.333333333333333E-02 
 07/01  19:30:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,0.0,64374.0691210004,0.0,80.6,60.8039822139421,0.0,0.0,79.1532172569741,60.8039822139421,1.,0.0,121068.762888197,8.333333333333333E-02 
 07/01  19:35:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,0.0,63695.7046119796,0.0,80.6,60.8039822139421,0.0,0.0,79.0882885512791,60.8039822139421,1.,0.0,120406.165315745,8.333333333333333E-02 
 07/01  19:40:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,0.0,63032.9412596367,0.0,80.6,60.8039822139421,0.0,0.0,79.0300463693113,60.8039822139421,1.,0.0,119751.896834839,8.333333333333333E-02 
 07/01  19:45:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,0.0,62378.5070966815,0.0,80.6,60.8039822139421,0.0,0.0,78.9769944707245,60.8039822139421,1.,0.0,119103.0222159,8.333333333333333E-02 
 07/01  19:50:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,0.0,61729.4704763938,0.0,80.6,60.8039822139421,0.0,0.0,78.9271058040008,60.8039822139421,1.,0.0,118459.374531666,8.333333333333333E-02 
 07/01  19:55:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,0.0,61085.6658855699,0.0,80.6,60.8039822139421,0.0,0.0,78.8793208391277,60.8039822139421,1.,0.0,117820.674862415,8.333333333333333E-02 
 07/01  20:00:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,0.0,60446.8148998794,0.0,80.6,60.8039822139421,0.0,0.0,78.8329708577733,60.8039822139421,1.,0.0,117186.76220442,8.333333333333333E-02 
 07/01  20:05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59812.7566139895,0.0,80.6,60.8039822139421,0.0,0.0,78.7876634373058,60.8039822139421,1.,0.0,48967.8734513794,0.0 
 07/01  20:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,65454.3772364354,0.0 
 07/01  20:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14206.1437142808,0.0,80.6,60.8039822139421,0.0,0.0,80.4094350509192,60.8039822139421,1.,0.0,85645.1817939956,0.0 
 07/01  20:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15164.3344727208,0.0,80.6,60.8039822139421,0.0,0.0,79.7239100719185,60.8039822139421,1.,0.0,99897.5624763562,0.0 
 07/01  20:25:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21148.7934662443,0.0,80.6,60.8039822139421,0.0,0.0,79.3464970447117,60.8039822139421,1.,0.0,99408.1264492059,0.0 
 07/01  20:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21097.6209399243,0.0,80.6,60.8039822139421,0.0,0.0,78.9661457639976,60.8039822139421,1.,0.0,98538.3801378191,0.0 
 07/01  20:35:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41890.7691617112,0.0,80.6,60.8039822139421,0.0,0.0,78.7050556098256,60.8039822139421,1.,0.0,98119.1862333573,0.0 
 07/01  20:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41471.4788375303,0.0,80.6,60.8039822139421,0.0,0.0,78.5762878278893,60.8039822139421,1.,0.0,64690.4137624058,0.0 
 07/01  20:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6286.47468569937,0.0,80.6,60.8039822139421,0.0,0.0,78.4873664643768,60.8039822139421,1.,0.0,65247.3162770156,0.0 
 07/01  20:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7575.02998050469,0.0,80.6,60.8039822139421,0.0,0.0,78.5008716719371,60.8039822139421,1.,0.0,79556.4456304453,0.0 
 07/01  20:55:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14554.1881578299,0.0,80.6,60.8039822139421,0.0,0.0,79.9771972725249,60.8039822139421,1.,0.0,82293.1576121113,0.0 
 07/01  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14282.7203730352,0.0,80.6,60.8039822139421,0.0,0.0,79.226978406401,60.8039822139421,1.,0.0,82427.8029915185,0.0 
 07/01  21:05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14032.6209102916,0.0,80.6,60.8039822139421,0.0,0.0,78.809112275761,60.8039822139421,1.,0.0,90413.4213692496,0.0 
 07/01  21:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19607.0644160566,0.0,80.6,60.8039822139421,0.0,0.0,79.0791524645763,60.8039822139421,1.,0.0,94750.8950497524,0.0 
